name,latitude,longitude,address,review_count,rating,categories,distance,url
Llama San,40.73226398,-73.99852205,"359 6th Ave, New York, NY 10014",304,4.0,Japanese,194.2937927690201,https://www.yelp.com/biz/llama-san-new-york-4?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Babbo,40.73226398,-73.99852205,"110 Waverly Pl, New York, NY 10011",2603,4.0,Italian,64.23653556530068,https://www.yelp.com/biz/babbo-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Thai Villa,40.73226398,-73.99852205,"5 E 19th St, G Floor, New York, NY 10003",4801,4.5,Thai,1000.3774698107358,https://www.yelp.com/biz/thai-villa-new-york-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Fish Cheeks,40.73226398,-73.99852205,"55 Bond St, New York, NY 10012",1391,4.5,Seafood,882.4571605499962,https://www.yelp.com/biz/fish-cheeks-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Flip Sigi,40.73226398,-73.99852205,"131 7th Ave S, New York, NY 10014",959,4.0,Filipino,388.4098364590575,https://www.yelp.com/biz/flip-sigi-new-york-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Cuba Restaurant and Rum Bar,40.73226398,-73.99852205,"222 Thompson St, New York, NY 10012",1681,4.0,Cuban,351.9078845668755,https://www.yelp.com/biz/cuba-restaurant-and-rum-bar-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Osteria 57,40.73226398,-73.99852205,"57 W 10th St, New York, NY 10011",333,4.5,Italian,274.43583069531536,https://www.yelp.com/biz/osteria-57-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Minetta Tavern,40.73226398,-73.99852205,"113 Macdougal St, New York, NY 10012",2455,4.0,French,306.56332059211906,https://www.yelp.com/biz/minetta-tavern-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Sala Thai Restaurant,40.77966809007312,-73.98093044757842,"307 Amsterdam Ave, New York, NY 10023",837,4.5,Thai,72.93426980929351,https://www.yelp.com/biz/sala-thai-restaurant-new-york-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Salumeria Rosi,40.77966809007312,-73.98093044757842,"283 Amsterdam Ave, New York, NY 10023",589,4.0,Italian,33.82736695200222,https://www.yelp.com/biz/salumeria-rosi-new-york-4?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Miriam,40.77966809007312,-73.98093044757842,"300 Amsterdam Ave, New York, NY 10023",172,4.0,Mediterranean,59.544077943506196,https://www.yelp.com/biz/miriam-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Thai72,40.77966809007312,-73.98093044757842,"128 W 72nd St, New York, NY 10023",374,4.0,Thai,240.11299932031923,https://www.yelp.com/biz/thai72-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Ella Social,40.77966809007312,-73.98093044757842,"249 Columbus Ave, New York, NY 10023",681,4.0,Tapas/Small Plates,348.0616895234905,https://www.yelp.com/biz/ella-social-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Simply Noodles,40.77966809007312,-73.98093044757842,"267  Amsterdam Ave, New York, NY 10023",118,4.5,Noodles,94.45148324246654,https://www.yelp.com/biz/simply-noodles-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Tessa,40.77966809007312,-73.98093044757842,"349 Amsterdam Ave, New York, NY 10024",476,4.0,American (New),243.027439549907,https://www.yelp.com/biz/tessa-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Sushi Yasaka,40.77966809007312,-73.98093044757842,"251 W 72nd St, New York, NY 10023",2010,4.0,Japanese,215.04831400572039,https://www.yelp.com/biz/sushi-yasaka-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Playa Betty’s,40.77966809007312,-73.98093044757842,"320 Amsterdam Ave, New York, NY 10023",1006,3.5,Mexican,142.73232440478384,https://www.yelp.com/biz/playa-betty-s-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Dark Bullet Sake & Oyster Bar,40.77966809007312,-73.98093044757842,"154 W 72nd St, New York, NY 10023",157,4.5,Japanese,186.42091894077217,https://www.yelp.com/biz/dark-bullet-sake-and-oyster-bar-new-york-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Jacob's Pickles,40.77966809007312,-73.98093044757842,"509 Amsterdam Ave, New York, NY 10024",5422,4.0,Comfort Food,899.8112019531392,https://www.yelp.com/biz/jacobs-pickles-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Sushi Kaito,40.77966809007312,-73.98093044757842,"244 W 72nd St, New York, NY 10023",207,4.5,Sushi Bars,237.04214513334162,https://www.yelp.com/biz/sushi-kaito-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Arte Cafe,40.77966809007312,-73.98093044757842,"106 W 73rd St, New York, NY 10023",741,3.0,Italian,217.19166372169192,https://www.yelp.com/biz/arte-cafe-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Cafe Luxembourg,40.77966809007312,-73.98093044757842,"200 W 70th St, New York, NY 10023",624,4.0,American (New),311.47568365090666,https://www.yelp.com/biz/cafe-luxembourg-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Alice's Tea Cup,40.77966809007312,-73.98093044757842,"102 W 73rd St, New York, NY 10023",1281,4.0,Breakfast & Brunch,261.6239962715248,https://www.yelp.com/biz/alices-tea-cup-new-york-3?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Pho Shop,40.77966809007312,-73.98093044757842,"141 W 72nd St, New York, NY 10023",266,4.0,Vietnamese,170.0245093320063,https://www.yelp.com/biz/pho-shop-new-york-5?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Maison Pickle,40.77966809007312,-73.98093044757842,"2315 Broadway, New York, NY 10024",1757,4.5,Cocktail Bars,853.5931034203684,https://www.yelp.com/biz/maison-pickle-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Hummus Place,40.77966809007312,-73.98093044757842,"305 Amsterdam Ave, New York, NY 10023",701,4.0,Vegetarian,68.30329896247558,https://www.yelp.com/biz/hummus-place-new-york-4?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Tatiana By Kwame Onwuachi,40.77966809007312,-73.98093044757842,"10 Lincoln Center Plz, New York, NY 10023",198,4.5,Caribbean,786.812945668658,https://www.yelp.com/biz/tatiana-by-kwame-onwuachi-new-york-3?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Freddie & Pepper's,40.77966809007312,-73.98093044757842,"303 Amsterdam Ave, New York, NY 10023",526,4.0,Pizza,64.51989852169962,https://www.yelp.com/biz/freddie-and-peppers-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Sala Thai Restaurant,40.7770575,-73.97898475,"307 Amsterdam Ave, New York, NY 10023",837,4.5,Thai,354.04024369942584,https://www.yelp.com/biz/sala-thai-restaurant-new-york-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Lilly's Cocktail and Wine,40.7770575,-73.97898475,"50 W 72nd St, New York, NY 10023",159,4.0,American (New),44.54378757277292,https://www.yelp.com/biz/lillys-cocktail-and-wine-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Ella Social,40.7770575,-73.97898475,"249 Columbus Ave, New York, NY 10023",681,4.0,Tapas/Small Plates,17.150347261903185,https://www.yelp.com/biz/ella-social-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Thai72,40.7770575,-73.97898475,"128 W 72nd St, New York, NY 10023",374,4.0,Thai,108.52872741668965,https://www.yelp.com/biz/thai72-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Felice 71- Columbus,40.7770575,-73.97898475,"240 Columbus Ave, New York, NY 10023",129,4.0,Italian,29.38566730320867,https://www.yelp.com/biz/felice-columbus-new-york-3?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Parm Upper West Side,40.7770575,-73.97898475,"235 Columbus Ave, New York, NY 10023",751,3.5,Italian,78.48346541594582,https://www.yelp.com/biz/parm-new-york-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Shalel Lounge,40.7770575,-73.97898475,"65 W 70th St, New York, NY 10023",680,4.0,Moroccan,110.59347545391218,https://www.yelp.com/biz/shalel-lounge-new-york-3?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Dark Bullet Sake & Oyster Bar,40.7770575,-73.97898475,"154 W 72nd St, New York, NY 10023",157,4.5,Japanese,188.8088295133307,https://www.yelp.com/biz/dark-bullet-sake-and-oyster-bar-new-york-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Amber,40.7770575,-73.97898475,"103 W 70th St, New York, NY 10023",159,4.0,Japanese,114.56759688159347,https://www.yelp.com/biz/amber-new-york-33?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Alice's Tea Cup,40.7770575,-73.97898475,"102 W 73rd St, New York, NY 10023",1281,4.0,Breakfast & Brunch,113.31356008842168,https://www.yelp.com/biz/alices-tea-cup-new-york-3?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
The Smith,40.7770575,-73.97898475,"1900 Broadway, New York, NY 10023",2142,4.0,American (New),631.1199678267072,https://www.yelp.com/biz/the-smith-new-york-3?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Harvest Kitchen,40.7770575,-73.97898475,"269 Columbus Ave, New York, NY 10023",364,4.0,American (New),106.18856371173628,https://www.yelp.com/biz/harvest-kitchen-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Salumeria Rosi,40.7770575,-73.97898475,"283 Amsterdam Ave, New York, NY 10023",589,4.0,Italian,301.52136729835,https://www.yelp.com/biz/salumeria-rosi-new-york-4?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Polpette 71,40.7770575,-73.97898475,"71 West 71st St, New York, NY 10023",253,4.0,Italian,44.0853920099286,https://www.yelp.com/biz/polpette-71-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Tatiana By Kwame Onwuachi,40.7770575,-73.97898475,"10 Lincoln Center Plz, New York, NY 10023",198,4.5,Caribbean,588.1232350341726,https://www.yelp.com/biz/tatiana-by-kwame-onwuachi-new-york-3?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Arte Cafe,40.7770575,-73.97898475,"106 W 73rd St, New York, NY 10023",741,3.0,Italian,160.0284085139925,https://www.yelp.com/biz/arte-cafe-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Pho Shop,40.7770575,-73.97898475,"141 W 72nd St, New York, NY 10023",266,4.0,Vietnamese,164.66479181797274,https://www.yelp.com/biz/pho-shop-new-york-5?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Pomodoro Rosso,40.7770575,-73.97898475,"229 Columbus Ave, New York, NY 10023",386,4.0,Italian,77.65143372515325,https://www.yelp.com/biz/pomodoro-rosso-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Manny's Bistro,40.7770575,-73.97898475,"225 Columbus Ave, New York, NY 10023",66,4.0,French,95.9046236990275,https://www.yelp.com/biz/mannys-bistro-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Friedman's,40.7770575,-73.97898475,"50 W 72nd St, New York, NY 10023",317,4.0,Breakfast & Brunch,44.543787574908315,https://www.yelp.com/biz/friedmans-new-york-68?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Rubirosa,40.72317958,-73.99480012,"235 Mulberry St, New York, NY 10012",3151,4.5,Italian,129.21179861174852,https://www.yelp.com/biz/rubirosa-new-york-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Prince Street Pizza,40.72317958,-73.99480012,"27 Prince St, New York, NY 10012",5029,4.5,Pizza,24.95659255505626,https://www.yelp.com/biz/prince-street-pizza-new-york-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
5ive Spice,40.72317958,-73.99480012,"227 Mulberry St, New York, NY 10012",710,4.5,Vietnamese,134.8252704673502,https://www.yelp.com/biz/5ive-spice-new-york-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Cafe Habana,40.72317958,-73.99480012,"17 Prince St, New York, NY 10012",3317,4.0,Cuban,58.04659962406681,https://www.yelp.com/biz/cafe-habana-new-york-4?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Jack's Wife Freda,40.72317958,-73.99480012,"226 Lafayette St, New York, NY 10012",2423,4.0,Breakfast & Brunch,258.61428904330717,https://www.yelp.com/biz/jacks-wife-freda-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Fish Cheeks,40.72317958,-73.99480012,"55 Bond St, New York, NY 10012",1391,4.5,Seafood,330.0423799644675,https://www.yelp.com/biz/fish-cheeks-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Thai Diner,40.72317958,-73.99480012,"186 Mott St, New York, NY 10012",733,4.0,Thai,282.8254285441776,https://www.yelp.com/biz/thai-diner-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
La Pecora Bianca,40.72317958,-73.99480012,"54 Prince St, New York, NY 10012",213,4.0,Mediterranean,131.53605495812866,https://www.yelp.com/biz/la-pecora-bianca-new-york-7?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Balthazar,40.72317958,-73.99480012,"80 Spring St, New York, NY 10012",3630,4.0,French,292.88893673921604,https://www.yelp.com/biz/balthazar-new-york-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Wayan,40.72317958,-73.99480012,"20 Spring St, New York, NY 10012",654,4.0,Indonesian,201.3026166955154,https://www.yelp.com/biz/wayan-new-york-4?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Wan Wan,40.72317958,-73.99480012,"209 Mulberry St, New York, NY 10012",108,4.5,Thai,208.65294304504772,https://www.yelp.com/biz/wan-wan-new-york-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Momoya SoHo,40.72317958,-73.99480012,"47 Prince St, New York, NY 10012",194,4.0,Sushi Bars,92.1766589877951,https://www.yelp.com/biz/momoya-soho-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Duane Park,40.72317958,-73.99480012,"308 Bowery, New York, NY 10012",587,4.5,Supper Clubs,261.874520509368,https://www.yelp.com/biz/duane-park-new-york-3?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
The Musket Room,40.72317958,-73.99480012,"265 Elizabeth St, New York, NY 10012",583,4.0,American (New),116.0879468711199,https://www.yelp.com/biz/the-musket-room-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Forsythia,40.72317958,-73.99480012,"9 Stanton St, New York, NY 10002",150,4.5,Italian,207.28282510583554,https://www.yelp.com/biz/forsythia-new-york-3?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Gelso & Grand,40.72317958,-73.99480012,"186 Grand St, New York, NY 10013",1449,4.5,Italian,453.450901935113,https://www.yelp.com/biz/gelso-and-grand-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Socarrat Paella Bar - Nolita,40.72317958,-73.99480012,"284 Mulberry St, New York, NY 10012",579,4.0,Spanish,146.3364823166934,https://www.yelp.com/biz/socarrat-paella-bar-nolita-new-york-3?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Freemans,40.72317958,-73.99480012,"Freeman Alley, New York, NY 10002",2216,4.0,Breakfast & Brunch,237.16421886809218,https://www.yelp.com/biz/freemans-new-york-3?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Osteria Morini,40.72317958,-73.99480012,"218 Lafayette St, New York, NY 10012",1310,4.0,Italian,277.9309630408568,https://www.yelp.com/biz/osteria-morini-new-york-3?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Emporio,40.72317958,-73.99480012,"231 Mott St, New York, NY 10012",889,4.0,Italian,75.8057685445491,https://www.yelp.com/biz/emporio-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Au Cheval,40.71939226,-74.00247214,"33 Cortlandt Aly, New York, NY 10013",867,4.5,Burgers,144.28525739955208,https://www.yelp.com/biz/au-cheval-new-york-7?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Gelso & Grand,40.71939226,-74.00247214,"186 Grand St, New York, NY 10013",1449,4.5,Italian,432.2001378802987,https://www.yelp.com/biz/gelso-and-grand-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Le Coucou,40.71939226,-74.00247214,"138 Lafayette St, New York, NY 10013",704,4.0,French,195.26013669329348,https://www.yelp.com/biz/le-coucou-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
NOMO Kitchen,40.71939226,-74.00247214,"9 Crosby St, NOMO SOHO Hotel, New York, NY 10013",756,3.5,American (New),208.148591921179,https://www.yelp.com/biz/nomo-kitchen-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Anejo Tribeca,40.71939226,-74.00247214,"301 Church St, New York, NY 10013",669,4.0,Mexican,151.90650115302148,https://www.yelp.com/biz/anejo-tribeca-new-york-3?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
The Tyger,40.71939226,-74.00247214,"1 Howard St, New York, NY 10013",477,4.0,Cocktail Bars,260.1640300256379,https://www.yelp.com/biz/the-tyger-new-york-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Filé Gumbo Bar,40.71939226,-74.00247214,"275 Church St, New York, NY 10013",106,4.5,Cajun/Creole,223.2906185791,https://www.yelp.com/biz/fil%C3%A9-gumbo-bar-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Macao Trading Company,40.71939226,-74.00247214,"311 Church St, New York, NY 10013",860,4.0,Asian Fusion,124.82884708655202,https://www.yelp.com/biz/macao-trading-company-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Da Gennaro,40.71939226,-74.00247214,"129 Mulberry St, New York, NY 10013",1306,4.0,Italian,398.2451846779374,https://www.yelp.com/biz/da-gennaro-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Fish Cheeks,40.71939226,-74.00247214,"55 Bond St, New York, NY 10012",1391,4.5,Seafood,1081.1617755879306,https://www.yelp.com/biz/fish-cheeks-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Rubirosa,40.71939226,-74.00247214,"235 Mulberry St, New York, NY 10012",3151,4.5,Italian,645.9055825616709,https://www.yelp.com/biz/rubirosa-new-york-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
